Time,Run-time,Time Since Faults Occurred,Is-Ready Power Status,Errors Present,Discharge-Enable Output Active,Charger-Safety Output Active,DCL Reduced Due To SOC,DCL Reduced Due To Cell Resistance,DCL Reduced Due To Temperature,CCL Zero Because Charge Complete,Maximum cell number,Pack charge current limit,Pack discharge current limit,Pack amperage (current)
Fri Mar 31 18:45:54 IST 2023,5147.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:45:55 IST 2023,5147.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:45:55 IST 2023,5147.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:45:55 IST 2023,5148.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:45:55 IST 2023,5148.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:45:55 IST 2023,5148.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:45:55 IST 2023,5148.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:45:55 IST 2023,5148.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:45:55 IST 2023,5148.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:45:55 IST 2023,5148.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:45:55 IST 2023,5148.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.100000
Fri Mar 31 18:45:56 IST 2023,5148.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:45:56 IST 2023,5148.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:45:56 IST 2023,5149.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:45:56 IST 2023,5149.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:45:56 IST 2023,5149.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:45:56 IST 2023,5149.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:45:56 IST 2023,5149.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:45:56 IST 2023,5149.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:45:56 IST 2023,5149.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:45:56 IST 2023,5149.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:45:57 IST 2023,5149.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:45:57 IST 2023,5149.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:45:57 IST 2023,5150.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:45:57 IST 2023,5150.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:45:57 IST 2023,5150.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:45:57 IST 2023,5150.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:45:57 IST 2023,5150.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:45:57 IST 2023,5150.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:45:57 IST 2023,5150.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:45:57 IST 2023,5150.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:45:58 IST 2023,5150.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:45:58 IST 2023,5151.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:45:58 IST 2023,5151.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:45:58 IST 2023,5151.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:45:58 IST 2023,5151.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:45:58 IST 2023,5151.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.100000
Fri Mar 31 18:45:58 IST 2023,5151.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:45:58 IST 2023,5151.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:45:58 IST 2023,5151.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:45:59 IST 2023,5151.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:45:59 IST 2023,5151.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:45:59 IST 2023,5152.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:45:59 IST 2023,5152.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:45:59 IST 2023,5152.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:45:59 IST 2023,5152.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:45:59 IST 2023,5152.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:45:59 IST 2023,5152.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:45:59 IST 2023,5152.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:45:59 IST 2023,5152.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:46:00 IST 2023,5152.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:46:00 IST 2023,5152.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:46:00 IST 2023,5152.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:46:00 IST 2023,5153.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:46:00 IST 2023,5153.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:46:00 IST 2023,5153.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:46:00 IST 2023,5153.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:46:00 IST 2023,5153.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:46:00 IST 2023,5153.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:46:00 IST 2023,5153.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:46:01 IST 2023,5153.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.100000
Fri Mar 31 18:46:01 IST 2023,5153.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.100000
Fri Mar 31 18:46:01 IST 2023,5154.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:46:01 IST 2023,5154.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.100000
Fri Mar 31 18:46:01 IST 2023,5154.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.100000
Fri Mar 31 18:46:01 IST 2023,5154.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:46:01 IST 2023,5154.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.100000
Fri Mar 31 18:46:01 IST 2023,5154.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:46:01 IST 2023,5154.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:46:01 IST 2023,5154.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:46:02 IST 2023,5154.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:46:02 IST 2023,5154.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:46:02 IST 2023,5155.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:46:02 IST 2023,5155.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:46:02 IST 2023,5155.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:46:02 IST 2023,5155.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:46:02 IST 2023,5155.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.100000
Fri Mar 31 18:46:02 IST 2023,5155.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:46:02 IST 2023,5155.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:46:02 IST 2023,5155.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:46:03 IST 2023,5155.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:46:03 IST 2023,5156.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:46:03 IST 2023,5156.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:46:03 IST 2023,5156.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:46:03 IST 2023,5156.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:46:03 IST 2023,5156.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:46:03 IST 2023,5156.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.100000
Fri Mar 31 18:46:03 IST 2023,5156.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:46:03 IST 2023,5156.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:46:03 IST 2023,5156.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:46:04 IST 2023,5156.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:46:04 IST 2023,5157.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:46:04 IST 2023,5157.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:46:04 IST 2023,5157.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:46:04 IST 2023,5157.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:46:04 IST 2023,5157.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:46:04 IST 2023,5157.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:46:04 IST 2023,5157.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:46:04 IST 2023,5157.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:46:04 IST 2023,5157.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.100000
Fri Mar 31 18:46:05 IST 2023,5157.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.100000
Fri Mar 31 18:46:05 IST 2023,5157.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.100000
Fri Mar 31 18:46:05 IST 2023,5158.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:46:05 IST 2023,5158.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:46:05 IST 2023,5158.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:46:05 IST 2023,5158.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:46:05 IST 2023,5158.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.100000
Fri Mar 31 18:46:05 IST 2023,5158.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.100000
Fri Mar 31 18:46:05 IST 2023,5158.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:46:06 IST 2023,5158.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:46:06 IST 2023,5159.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:46:06 IST 2023,5159.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:46:06 IST 2023,5159.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:46:06 IST 2023,5159.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:46:06 IST 2023,5159.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.100000
Fri Mar 31 18:46:06 IST 2023,5159.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.100000
Fri Mar 31 18:46:06 IST 2023,5159.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:46:06 IST 2023,5159.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:46:06 IST 2023,5159.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:46:07 IST 2023,5159.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:46:07 IST 2023,5159.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:46:07 IST 2023,5159.000000,85.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:46:07 IST 2023,5160.000000,86.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:46:07 IST 2023,5160.000000,86.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:46:07 IST 2023,5160.000000,86.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:46:07 IST 2023,5160.000000,86.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.100000
Fri Mar 31 18:46:07 IST 2023,5160.000000,86.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.100000
Fri Mar 31 18:46:07 IST 2023,5160.000000,86.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:46:07 IST 2023,5160.000000,86.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:46:08 IST 2023,5160.000000,86.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:46:08 IST 2023,5160.000000,86.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:46:08 IST 2023,5161.000000,86.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:46:08 IST 2023,5161.000000,86.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:46:08 IST 2023,5161.000000,86.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:46:08 IST 2023,5161.000000,86.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:46:08 IST 2023,5161.000000,86.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:46:08 IST 2023,5161.000000,86.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:46:08 IST 2023,5161.000000,86.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.100000
Fri Mar 31 18:46:08 IST 2023,5161.000000,86.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.100000
Fri Mar 31 18:46:09 IST 2023,5161.000000,86.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:46:09 IST 2023,5162.000000,86.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:46:09 IST 2023,5162.000000,86.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:46:09 IST 2023,5162.000000,86.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:46:09 IST 2023,5162.000000,86.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:46:09 IST 2023,5162.000000,86.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:46:09 IST 2023,5162.000000,86.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:46:09 IST 2023,5162.000000,86.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:46:09 IST 2023,5162.000000,86.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:46:09 IST 2023,5162.000000,86.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
Fri Mar 31 18:46:10 IST 2023,5162.000000,86.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,0.000000,0.000000,0.000000
